DTYPE,id,cost,dataEntryString,gpUnit,gpValue,name,rarity,roll,weight,weightUnits,addDamageType,addMultiple,additionalDie,averageDmgPerTurn10K,baseDie,baseMulti,info,mainDamageType,mainDie,mainMultiple,variance,weaponType,meleeWeapon,rangedWeapon
MartialRangeWeapon,2457,50,,2,50.0,Trash Longbow,0,,2.0,lbs,8,0,0,1.0,1,1,"Ammunition (range 150/600), heavy, two-handed",7,0,1,0.00806590632533193,3,,3
SimpleMeleeWeapon,2458,1,,2,1.0,Functional Sickle,1,,2.0,lbs,7,0,0,2.0143,1,1,Light,11,1,1,0.568451676836426,0,8,
MartialRangeWeapon,2459,2475,,2,2475.0,One of A Kind Thunder One Handed Crossbow,4,,3.0,lbs,12,2,1,13.0637,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.80726618223195,3,,1
SimpleRangeWeapon,2460,25,,2,25.0,Worthless Light Crossbow,0,,5.0,lbs,7,0,0,3.0155,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,0.00159439104248823,1,,0
MartialMeleeWeapon,2461,925,,2,925.0,Unnaturally Sharp Psychic Scimitar,3,,3.0,lbs,9,3,1,14.0166,2,1,"Finesse, light",11,3,2,1.73155231705699,2,12,
MartialMeleeWeapon,2462,370,,2,370.0,Magical Radiant Maul,3,,10.0,lbs,10,3,1,18.0617,2,2,"Heavy, two-handed",1,3,3,1.65995411375158,2,8,
MartialMeleeWeapon,2463,270,,2,270.0,Fine Bludgeoning Greataxe,2,,7.0,lbs,1,1,4,11.0908,5,1,"Heavy, two-handed",11,5,1,0.820197481428722,2,3,
MartialMeleeWeapon,2464,15,,2,15.0,Common Morningstar,1,,4.0,lbs,8,0,0,4.0113,3,1,-,7,3,1,0.596833326631165,2,9,
SimpleRangeWeapon,2465,25,,2,25.0,Dull Shortbow,1,,2.0,lbs,7,0,0,3.0087,2,1,"Ammunition (range 80/320), two-handed",7,2,1,0.450824335097194,1,,2
MartialMeleeWeapon,2466,20,,2,20.0,Dull Glaive,1,,6.0,lbs,11,0,0,4.9831,4,1,"Heavy, reach, two-handed",11,4,1,0.425829332164374,2,2,
MartialMeleeWeapon,2467,740,,2,740.0,Well Crafted Psychic Glaive,3,,6.0,lbs,9,3,3,23.9911,4,1,"Heavy, reach, two-handed",11,5,2,1.57447035825837,2,2,
MartialMeleeWeapon,2468,370,,2,370.0,Unyeilding Psychic Shortsword,3,,2.0,lbs,9,3,1,14.0183,2,1,"Finesse, light",7,3,2,1.61848491472076,2,13,
MartialMeleeWeapon,2469,495,,2,495.0,Dominating Psychic Longsword,4,,3.0,lbs,9,2,3,23.0363,3,1,Versatile (1d10),11,4,3,2.25123047939303,2,7,
SimpleRangeWeapon,2470,25,,1,0.249999994412065,Rare Lightning Sling,3,,0.0,lbs,5,2,1,13.0277,1,1,Ammunition (range 30/120),1,2,3,2.07572858962793,1,,3
MartialRangeWeapon,2471,1,,2,1.0,Dingy Net,0,,3.0,lbs,0,0,0,1.0,1,1,"Special, thrown (range 5/15)",,0,1,0.00608050328827854,3,,4
SimpleMeleeWeapon,2472,50,,1,0.499999988824129,Unyeilding Poison Greatclub,3,,10.0,lbs,8,2,3,23.0449,3,1,Two-handed,1,4,3,2.09531031564148,0,2,
SimpleRangeWeapon,2473,625,,2,625.0,Fuck Yeah this is Rare Acid Light Crossbow,3,,5.0,lbs,0,2,3,22.9598,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.15027449771229,1,,0
MartialRangeWeapon,2474,1275,,2,1275.0,Exceptional Slashing One Handed Crossbow,2,,3.0,lbs,11,2,0,8.0391,1,1,"Ammunition (range 30/120), light, loading",7,2,2,1.25466208631324,3,,1
MartialMeleeWeapon,2475,10,,2,10.0,Common Shortsword,1,,2.0,lbs,4,0,0,3.0078,2,1,"Finesse, light",7,2,1,0.446119279850891,2,13,
SimpleMeleeWeapon,2476,2,,1,0.0199999995529652,Dingy Quarterstaff,0,,4.0,lbs,1,0,0,1.9958,2,1,Versatile (1d8),1,1,1,0.00975987286027374,0,7,
SimpleMeleeWeapon,2477,85,,2,85.0,Fine Piercing Handaxe,2,,2.0,lbs,7,2,1,12.0217,2,1,"Light, thrown (range 20/60)",11,3,2,1.20075265162611,0,3,
MartialMeleeWeapon,2478,30,,2,30.0,Dingy Greataxe,0,,7.0,lbs,4,0,0,5.0058,5,1,"Heavy, two-handed",11,4,1,0.00551380972684084,2,3,
MartialMeleeWeapon,2479,495,,2,495.0,Immortal Poison Morningstar,4,,4.0,lbs,8,2,3,22.9986,3,1,-,7,4,3,2.81349974413126,2,9,
MartialMeleeWeapon,2480,10,,2,10.0,Destroyed Lance,0,,6.0,lbs,9,0,0,4.9931,5,1,"Reach, special",7,4,1,0.00874329533461257,2,6,
SimpleMeleeWeapon,2481,25,,2,25.0,Remarkable Fire Sickle,3,,2.0,lbs,3,2,1,13.0221,1,1,Light,11,2,3,1.83181462466164,0,8,
MartialMeleeWeapon,2482,165,,2,165.0,Outstanding Bludgeoning Trident,4,,4.0,lbs,1,2,2,18.0064,2,1,"Thrown (range 20/60), versatile (1d8)",7,3,3,2.65312709098638,2,14,
SimpleMeleeWeapon,2483,2,,2,2.0,Scrap Dagger,0,,1.0,lbs,2,0,0,1.0,1,1,"Finesse, light, thrown (range 20/60)",7,0,1,0.00278686915177378,0,1,
SimpleMeleeWeapon,2484,5,,2,5.0,Regular Piercing Spear,1,,3.0,lbs,7,1,0,4.0083,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,0.606557093641122,0,9,
MartialRangeWeapon,2485,330,,2,330.0,Venerable Piercing Blowgun,4,,1.0,lbs,7,2,0,8.0009,0,1,"Ammunition (range 25/100), loading",7,1,3,2.62527165531686,3,,0
MartialRangeWeapon,2486,1,,2,1.0,Dull Net,1,,3.0,lbs,9,0,0,2.0097,1,1,"Special, thrown (range 5/15)",,1,1,0.431662359009168,3,,4
MartialRangeWeapon,2487,50,,2,50.0,Destroyed Heavy Crossbow,0,,18.0,lbs,3,0,0,1.0,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,0,1,0.00423510419411377,3,,2
MartialRangeWeapon,2488,37,,2,37.0,Well Crafted Acid Net,3,,3.0,lbs,0,3,0,8.9773,1,1,"Special, thrown (range 5/15)",,2,2,1.63487271747841,3,,4
SimpleMeleeWeapon,2489,5,,2,5.0,Unexceptional Javelin,1,,2.0,lbs,4,0,0,2.9996,2,1,Thrown (range 30/120),7,2,1,0.554110026756448,0,4,
SimpleMeleeWeapon,2490,9,,2,9.0,Uncommon Cold Sickle,2,,2.0,lbs,2,1,0,2.9926,1,1,Light,11,1,1,0.956572088902649,0,8,
SimpleRangeWeapon,2491,45,,0,0.00449999988632044,Exceptional Slashing Dart,2,,0.25,lbs,11,1,0,2.9921,1,1,"Finesse, thrown (range 20/60)",7,1,1,1.02126878053605,1,,1
MartialRangeWeapon,2492,50,,2,50.0,Destroyed Longbow,0,,2.0,lbs,6,0,0,1.0,1,1,"Ammunition (range 150/600), heavy, two-handed",7,0,1,0.00600822563638173,3,,3
MartialRangeWeapon,2493,675,,2,675.0,Valuable Piercing One Handed Crossbow,2,,3.0,lbs,7,1,0,2.9936,1,1,"Ammunition (range 30/120), light, loading",7,1,1,0.987055828626861,3,,1
SimpleRangeWeapon,2494,25,,2,25.0,Dingy Light Crossbow,0,,5.0,lbs,12,0,0,2.9754,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,0.00674508139815813,1,,0
MartialRangeWeapon,2495,50,,2,50.0,Worthless Heavy Crossbow,0,,18.0,lbs,4,0,0,1.0,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,0,1,0.00328317596418494,3,,2
SimpleMeleeWeapon,2496,25,,2,25.0,Unyeilding Thunder Sickle,3,,2.0,lbs,12,2,1,13.0071,1,1,Light,11,2,3,1.87696952847525,0,8,
MartialMeleeWeapon,2497,2,,2,2.0,Useful Whip,1,,3.0,lbs,0,0,0,1.99,1,1,"Finesse, reach",11,1,1,0.374380895457713,2,17,
SimpleRangeWeapon,2498,5,,0,0.000499999987368938,Regular Dart,1,,0.25,lbs,6,0,0,2.0013,1,1,"Finesse, thrown (range 20/60)",7,1,1,0.532561198601169,1,,1
MartialRangeWeapon,2499,50,,2,50.0,Worthless Heavy Crossbow,0,,18.0,lbs,11,0,0,1.0,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,0,1,0.00890513959663977,3,,2
MartialMeleeWeapon,2500,660,,2,660.0,Fabled Fire Glaive,4,,6.0,lbs,3,2,4,28.0336,4,1,"Heavy, reach, two-handed",11,5,3,2.96299395053321,2,2,
SimpleMeleeWeapon,2501,50,,2,50.0,Resonating Lightning Dagger,3,,1.0,lbs,5,2,1,13.0396,1,1,"Finesse, light, thrown (range 20/60)",7,2,3,1.96439724233098,0,1,
SimpleMeleeWeapon,2502,165,,2,165.0,Exalted Lightning Handaxe,4,,2.0,lbs,5,2,2,17.9954,2,1,"Light, thrown (range 20/60)",11,3,3,1.88008374007041,0,3,
SimpleMeleeWeapon,2503,1,,2,1.0,Normal Spear,1,,3.0,lbs,0,0,0,3.0112,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,0.518543521538278,0,9,
SimpleMeleeWeapon,2504,45,,2,45.0,Exceptional Necrotic Handaxe,2,,2.0,lbs,6,1,1,4.9958,2,1,"Light, thrown (range 20/60)",11,2,1,1.15616608148376,0,3,
SimpleRangeWeapon,2505,25,,2,25.0,Junk Shortbow,0,,2.0,lbs,12,0,0,2.0021,2,1,"Ammunition (range 80/320), two-handed",7,1,1,0.00833159324205941,1,,2
SimpleRangeWeapon,2506,125,,0,0.0124999996842234,Fuck Yeah this is Rare Lightning Dart,3,,0.25,lbs,5,2,1,13.0132,1,1,"Finesse, thrown (range 20/60)",7,2,3,2.01660176123569,1,,1
SimpleMeleeWeapon,2507,5,,2,5.0,Unexceptional Acid Spear,1,,3.0,lbs,0,1,0,4.038,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,0.609486260719927,0,9,
MartialMeleeWeapon,2508,170,,2,170.0,Exceptional Psychic Flail,2,,2.0,lbs,9,2,2,15.9446,3,1,-,1,4,2,1.22197063402357,2,1,
SimpleMeleeWeapon,2509,25,,2,25.0,Resonating Slashing Spear,3,,3.0,lbs,11,2,1,11.9825,2,1,"Thrown (range 20/60), versatile (1d8)",7,3,2,1.36542485664437,0,9,
MartialMeleeWeapon,2510,825,,2,825.0,One of A Kind Bludgeoning Scimitar,4,,3.0,lbs,1,2,2,17.9918,2,1,"Finesse, light",11,3,3,1.95168527177375,2,12,
MartialMeleeWeapon,2511,5,,2,5.0,Destroyed Pike,0,,18.0,lbs,12,0,0,4.0069,4,1,"Heavy, reach, two-handed",7,3,1,0.00344626524475754,2,10,
SimpleRangeWeapon,2512,85,,0,0.00849999978527194,Nice Piercing Dart,2,,0.25,lbs,7,2,0,8.0223,1,1,"Finesse, thrown (range 20/60)",7,2,2,1.2368142621803,1,,1
SimpleRangeWeapon,2513,825,,2,825.0,Exalted Thunder Shortbow,4,,2.0,lbs,12,2,2,18.0183,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.95475878494144,1,,2
SimpleRangeWeapon,2514,825,,2,825.0,Venerable Acid Shortbow,4,,2.0,lbs,0,2,2,17.9776,2,1,"Ammunition (range 80/320), two-handed",7,3,3,2.60551085544415,1,,2
MartialMeleeWeapon,2515,370,,2,370.0,Remarkable Necrotic Shortsword,3,,2.0,lbs,6,3,1,13.9888,2,1,"Finesse, light",7,3,2,1.53941765280441,2,13,
MartialMeleeWeapon,2516,625,,2,625.0,Unyeilding Lightning Rapier,3,,2.0,lbs,5,2,3,22.9741,3,1,Finesse,7,4,3,2.1711810399132,2,11,
SimpleMeleeWeapon,2517,33,,2,33.0,Immortal Lightning Sickle,4,,2.0,lbs,5,2,1,12.9645,1,1,Light,11,2,3,2.3297073228722,0,8,
SimpleMeleeWeapon,2518,74,,1,0.739999983459711,Fuck Yeah this is Rare Force Light Hammer,3,,2.0,lbs,4,3,0,9.0362,1,1,"Light, thrown (range 20/60)",1,2,2,1.61697623279048,0,5,
MartialRangeWeapon,2519,675,,2,675.0,Valuable Acid One Handed Crossbow,2,,3.0,lbs,0,1,0,2.9961,1,1,"Ammunition (range 30/120), light, loading",7,1,1,0.850869776172503,3,,1
SimpleRangeWeapon,2520,25,,2,25.0,Rusty Shortbow,0,,2.0,lbs,7,0,0,1.9924,2,1,"Ammunition (range 80/320), two-handed",7,1,1,0.00969141502365719,1,,2
MartialMeleeWeapon,2521,330,,2,330.0,Outstanding Necrotic Shortsword,4,,2.0,lbs,6,2,2,17.9845,2,1,"Finesse, light",7,3,3,2.37576501975506,2,13,
MartialRangeWeapon,2522,2475,,2,2475.0,Fabled Piercing One Handed Crossbow,4,,3.0,lbs,7,2,1,12.9878,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.58251589802044,3,,1
SimpleMeleeWeapon,2523,1,,2,1.0,Dingy Sickle,0,,2.0,lbs,4,0,0,1.0,1,1,Light,11,0,1,0.00601268828434956,0,8,
SimpleRangeWeapon,2524,185,,0,0.0184999995326507,Fuck Yeah this is Rare Lightning Dart,3,,0.25,lbs,5,3,0,8.9945,1,1,"Finesse, thrown (range 20/60)",7,2,2,1.77650559389567,1,,1
SimpleRangeWeapon,2525,85,,0,0.00849999978527194,Uncommon Radiant Dart,2,,0.25,lbs,10,2,0,7.9739,1,1,"Finesse, thrown (range 20/60)",7,2,2,1.24960603743102,1,,1
MartialMeleeWeapon,2526,2,,2,2.0,Regular Whip,1,,3.0,lbs,5,0,0,1.9969,1,1,"Finesse, reach",11,1,1,0.41793054645674,2,17,
MartialMeleeWeapon,2527,10,,2,10.0,Functional Flail,1,,2.0,lbs,6,0,0,3.9651,3,1,-,1,3,1,0.543321651175026,2,1,
SimpleRangeWeapon,2528,25,,2,25.0,Normal Shortbow,1,,2.0,lbs,6,0,0,2.9942,2,1,"Ammunition (range 80/320), two-handed",7,2,1,0.434360488622128,1,,2
MartialMeleeWeapon,2529,90,,2,90.0,Pointy Piercing Lance,2,,6.0,lbs,7,1,4,10.9277,5,1,"Reach, special",7,5,1,1.13350481368572,2,6,
MartialRangeWeapon,2530,450,,2,450.0,Unusual Bludgeoning Heavy Crossbow,2,,18.0,lbs,1,1,0,2.9945,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,1,1,1.06426696662911,3,,2
MartialRangeWeapon,2531,450,,2,450.0,Sharp Piercing Longbow,2,,2.0,lbs,7,1,0,2.995,1,1,"Ammunition (range 150/600), heavy, two-handed",7,1,1,0.896895623319977,3,,3
MartialRangeWeapon,2532,1875,,2,1875.0,Magic Infused Acid One Handed Crossbow,3,,3.0,lbs,0,2,0,8.0045,1,1,"Ammunition (range 30/120), light, loading",7,2,2,1.35700813411094,3,,1
MartialMeleeWeapon,2533,375,,2,375.0,Remarkable Cold Longsword,3,,3.0,lbs,2,2,2,15.9908,3,1,Versatile (1d10),11,4,2,1.32555324777198,2,7,
SimpleMeleeWeapon,2534,18,,1,0.179999995976686,Pointy Radiant Quarterstaff,2,,4.0,lbs,10,1,1,5.0383,2,1,Versatile (1d8),1,2,1,0.864947046385715,0,7,
MartialMeleeWeapon,2535,25,,2,25.0,Regular Scimitar,1,,3.0,lbs,5,0,0,3.0068,2,1,"Finesse, light",11,2,1,0.551919350894297,2,12,
SimpleMeleeWeapon,2536,2,,1,0.0199999995529652,Common Quarterstaff,1,,4.0,lbs,9,0,0,3.015,2,1,Versatile (1d8),1,2,1,0.3505239854655,0,7,
SimpleMeleeWeapon,2537,33,,2,33.0,Heroic Fire Sickle,4,,2.0,lbs,3,2,1,13.0105,1,1,Light,11,2,3,2.52419951312935,0,8,
SimpleMeleeWeapon,2538,2,,2,2.0,Useful Dagger,1,,1.0,lbs,3,0,0,2.0165,1,1,"Finesse, light, thrown (range 20/60)",7,1,1,0.411334052123483,0,1,
MartialMeleeWeapon,2539,495,,2,495.0,Exalted Force Longsword,4,,3.0,lbs,4,2,3,22.9927,3,1,Versatile (1d10),11,4,3,2.15829610986067,2,7,
MartialRangeWeapon,2540,2475,,2,2475.0,Immortal Bludgeoning One Handed Crossbow,4,,3.0,lbs,1,2,1,13.0111,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.72539412315206,3,,1
MartialMeleeWeapon,2541,1110,,2,1110.0,Rare Acid Greataxe,3,,7.0,lbs,0,3,4,35.0636,5,1,"Heavy, two-handed",11,6,2,1.79256835694056,2,3,
MartialMeleeWeapon,2542,270,,2,270.0,Sharp Force Greataxe,2,,7.0,lbs,4,1,4,11.048,5,1,"Heavy, two-handed",11,5,1,1.12639973658488,2,3,
SimpleRangeWeapon,2543,25,,2,25.0,Trash Light Crossbow,0,,5.0,lbs,11,0,0,3.0158,3,1,"Ammunition (range 80/320), loading, two-handed",7,2,1,0.00524687316539529,1,,0
MartialRangeWeapon,2544,10,,2,10.0,Functional Blowgun,1,,1.0,lbs,2,0,0,1.0,0,1,"Ammunition (range 25/100), loading",7,0,1,0.43402978073437,3,,0
SimpleMeleeWeapon,2545,5,,2,5.0,Dingy Javelin,0,,2.0,lbs,12,0,0,1.9799,2,1,Thrown (range 30/120),7,1,1,0.00208406977782446,0,4,
SimpleRangeWeapon,2546,825,,2,825.0,One of A Kind Thunder Light Crossbow,4,,5.0,lbs,12,2,3,23.1089,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.14851361770574,1,,0
SimpleMeleeWeapon,2547,85,,2,85.0,Fine Poison Mace,2,,4.0,lbs,8,2,1,11.9652,2,1,-,1,3,2,1.34361544472882,0,6,
MartialMeleeWeapon,2548,330,,2,330.0,GodKiller Thunder Battleaxe,4,,4.0,lbs,12,2,3,23.0932,3,1,Versatile (1d10),11,4,3,2.59602653240517,2,0,
SimpleRangeWeapon,2549,925,,2,925.0,Unyeilding Slashing Shortbow,3,,2.0,lbs,11,3,1,13.9453,2,1,"Ammunition (range 80/320), two-handed",7,3,2,1.64473955631398,1,,2
MartialRangeWeapon,2550,1,,2,1.0,Dingy Net,0,,3.0,lbs,4,0,0,1.0,1,1,"Special, thrown (range 5/15)",,0,1,0.0043038920212833,3,,4
SimpleRangeWeapon,2551,25,,2,25.0,Unexceptional Shortbow,1,,2.0,lbs,1,0,0,2.9886,2,1,"Ammunition (range 80/320), two-handed",7,2,1,0.494126050953335,1,,2
SimpleMeleeWeapon,2552,66,,2,66.0,Exalted Cold Dagger,4,,1.0,lbs,2,2,1,13.0239,1,1,"Finesse, light, thrown (range 20/60)",7,2,3,2.19304657302327,0,1,
MartialMeleeWeapon,2553,25,,2,25.0,Not Junk Scimitar,1,,3.0,lbs,0,0,0,3.0216,2,1,"Finesse, light",11,2,1,0.53089357011013,2,12,
MartialRangeWeapon,2554,1,,2,1.0,Normal Net,1,,3.0,lbs,9,0,0,1.9947,1,1,"Special, thrown (range 5/15)",,1,1,0.549636822373933,3,,4
SimpleMeleeWeapon,2555,5,,2,5.0,Common Mace,1,,4.0,lbs,5,0,0,3.0041,2,1,-,1,2,1,0.457589532711113,0,6,
SimpleMeleeWeapon,2556,33,,2,33.0,GodKiller Poison Sickle,4,,2.0,lbs,8,2,1,12.9987,1,1,Light,11,2,3,2.82123565381066,0,8,
SimpleRangeWeapon,2557,25,,2,25.0,Normal Light Crossbow,1,,5.0,lbs,0,0,0,4.0074,3,1,"Ammunition (range 80/320), loading, two-handed",7,3,1,0.556880381807403,1,,0
MartialRangeWeapon,2558,1875,,2,1875.0,Well Crafted Poison One Handed Crossbow,3,,3.0,lbs,8,2,1,13.0036,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.23583747614805,3,,1
SimpleRangeWeapon,2559,825,,2,825.0,Immortal Bludgeoning Light Crossbow,4,,5.0,lbs,1,2,3,23.0184,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.04370650217489,1,,0
SimpleMeleeWeapon,2560,125,,2,125.0,Well Crafted Force Javelin,3,,2.0,lbs,4,2,2,17.9787,2,1,Thrown (range 30/120),7,3,3,1.91029585515392,0,4,
SimpleMeleeWeapon,2561,17,,1,0.169999996200204,Valuable Thunder Club,2,,2.0,lbs,12,2,0,7.9878,1,1,Light,1,2,2,1.33908563668146,0,0,
SimpleMeleeWeapon,2562,2,,1,0.0199999995529652,Broken Light Hammer,0,,2.0,lbs,2,0,0,1.0,1,1,"Light, thrown (range 20/60)",1,0,1,0.00650746905583509,0,5,
MartialRangeWeapon,2563,1875,,2,1875.0,Unnaturally Sharp Lightning One Handed Crossbow,3,,3.0,lbs,5,2,1,13.0412,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.01740363154077,3,,1
MartialRangeWeapon,2564,1650,,2,1650.0,One of A Kind Fire Longbow,4,,2.0,lbs,3,2,1,12.9992,1,1,"Ammunition (range 150/600), heavy, two-handed",7,2,3,2.84725679060129,3,,3
MartialRangeWeapon,2565,75,,2,75.0,Functional One Handed Crossbow,1,,3.0,lbs,10,0,0,2.0054,1,1,"Ammunition (range 30/120), light, loading",7,1,1,0.506308014468188,3,,1
MartialMeleeWeapon,2566,10,,2,10.0,Broken Maul,0,,10.0,lbs,0,0,0,1.9951,2,2,"Heavy, two-handed",1,1,1,0.00926521229351082,2,8,
MartialMeleeWeapon,2567,15,,2,15.0,Useful Warhammer,1,,2.0,lbs,12,0,0,3.9919,3,1,Versatile (1d10),1,3,1,0.419497002637931,2,16,
SimpleMeleeWeapon,2568,25,,2,25.0,Resonating Necrotic Sickle,3,,2.0,lbs,6,2,1,13.0202,1,1,Light,11,2,3,2.01261097525479,0,8,
MartialMeleeWeapon,2569,20,,2,20.0,Broken Glaive,0,,6.0,lbs,10,0,0,4.0336,4,1,"Heavy, reach, two-handed",11,3,1,0.00623280408243394,2,2,
MartialMeleeWeapon,2570,20,,2,20.0,Scrap Halberd,0,,6.0,lbs,4,0,0,4.0349,4,1,"Heavy, reach, two-handed",11,3,1,0.00679742902500079,2,5,
MartialMeleeWeapon,2571,170,,2,170.0,The Bee Knees Radiant Flail,2,,2.0,lbs,10,2,2,15.9998,3,1,-,1,4,2,1.26436286112658,2,1,
MartialRangeWeapon,2572,1,,2,1.0,Functional Net,1,,3.0,lbs,1,0,0,1.9913,1,1,"Special, thrown (range 5/15)",,1,1,0.452216989532566,3,,4
SimpleRangeWeapon,2573,37,,1,0.369999991729856,Unyeilding Necrotic Sling,3,,0.0,lbs,6,3,0,8.992,1,1,Ammunition (range 30/120),1,2,2,1.63554595978149,1,,3
SimpleMeleeWeapon,2574,5,,2,5.0,Dull Mace,1,,4.0,lbs,10,0,0,2.9904,2,1,-,1,2,1,0.495700733637019,0,6,
SimpleMeleeWeapon,2575,125,,2,125.0,Magic Infused Poison Handaxe,3,,2.0,lbs,8,2,2,17.9972,2,1,"Light, thrown (range 20/60)",11,3,3,2.09073893902815,0,3,
MartialMeleeWeapon,2576,5,,2,5.0,Not Junk Trident,1,,4.0,lbs,2,0,0,3.0207,2,1,"Thrown (range 20/60), versatile (1d8)",7,2,1,0.593892415488097,2,14,
MartialMeleeWeapon,2577,825,,2,825.0,Renowned Radiant Scimitar,4,,3.0,lbs,10,2,2,17.9574,2,1,"Finesse, light",11,3,3,2.06470445960579,2,12,
MartialRangeWeapon,2578,33,,2,33.0,Fabled Psychic Net,4,,3.0,lbs,9,2,1,13.0013,1,1,"Special, thrown (range 5/15)",,2,3,2.3183993363644,3,,4
MartialRangeWeapon,2579,75,,2,75.0,Functional One Handed Crossbow,1,,3.0,lbs,10,0,0,1.9984,1,1,"Ammunition (range 30/120), light, loading",7,1,1,0.554915564546037,3,,1
MartialRangeWeapon,2580,250,,2,250.0,Useful Thunder Longbow,1,,2.0,lbs,12,1,0,3.0001,1,1,"Ammunition (range 150/600), heavy, two-handed",7,1,1,0.606467437787125,3,,3
SimpleMeleeWeapon,2581,45,,2,45.0,Pointy Acid Mace,2,,4.0,lbs,0,1,0,4.0116,2,1,-,1,2,1,0.79498372525927,0,6,
MartialRangeWeapon,2582,250,,2,250.0,Mastercrafted Psychic Blowgun,3,,1.0,lbs,9,2,0,8.0025,0,1,"Ammunition (range 25/100), loading",7,1,3,1.88382125644527,3,,0
MartialRangeWeapon,2583,75,,2,75.0,Junk One Handed Crossbow,0,,3.0,lbs,1,0,0,1.0,1,1,"Ammunition (range 30/120), light, loading",7,0,1,0.0015274407809552,3,,1
SimpleRangeWeapon,2584,5,,0,0.000499999987368938,Broken Dart,0,,0.25,lbs,9,0,0,1.0,1,1,"Finesse, thrown (range 20/60)",7,0,1,0.00342761127762449,1,,1
MartialMeleeWeapon,2585,85,,2,85.0,Exceptional Thunder War Pick,2,,2.0,lbs,12,2,2,15.9671,3,1,-,7,4,2,1.24327370254065,2,15,
SimpleRangeWeapon,2586,85,,0,0.00849999978527194,Valuable Poison Dart,2,,0.25,lbs,8,2,0,8.0069,1,1,"Finesse, thrown (range 20/60)",7,2,2,1.29232730604963,1,,1
SimpleRangeWeapon,2587,1,,1,0.00999999977648258,Common Sling,1,,0.0,lbs,2,0,0,2.0006,1,1,Ammunition (range 30/120),1,1,1,0.427071831773985,1,,3
SimpleMeleeWeapon,2588,74,,1,0.739999983459711,Fuck Yeah this is Rare Psychic Light Hammer,3,,2.0,lbs,9,3,0,9.02,1,1,"Light, thrown (range 20/60)",1,2,2,1.54838435731094,0,5,
MartialMeleeWeapon,2589,34,,2,34.0,The Bee Knees Force Whip,2,,3.0,lbs,4,2,0,7.9786,1,1,"Finesse, reach",11,2,2,1.20997366412201,2,17,
MartialRangeWeapon,2590,170,,2,170.0,Pointy Bludgeoning Blowgun,2,,1.0,lbs,1,2,0,5.9944,0,1,"Ammunition (range 25/100), loading",7,1,2,1.25424813352733,3,,0
MartialRangeWeapon,2591,850,,2,850.0,Uncommon Radiant Heavy Crossbow,2,,18.0,lbs,10,2,0,7.9919,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,2,2,1.30174348542265,3,,2
MartialMeleeWeapon,2592,370,,2,370.0,Fuck Yeah this is Rare Thunder Lance,3,,6.0,lbs,12,3,4,35.1109,5,1,"Reach, special",7,6,2,1.75688443138124,2,6,
SimpleRangeWeapon,2593,825,,2,825.0,Dominating Lightning Light Crossbow,4,,5.0,lbs,5,2,3,23.0626,3,1,"Ammunition (range 80/320), loading, two-handed",7,4,3,2.70823263738817,1,,0
MartialRangeWeapon,2594,450,,2,450.0,Unusual Fire Longbow,2,,2.0,lbs,3,1,0,3.0007,1,1,"Ammunition (range 150/600), heavy, two-handed",7,1,1,0.9211810071858,3,,3
MartialRangeWeapon,2595,1875,,2,1875.0,Rare Cold One Handed Crossbow,3,,3.0,lbs,2,2,1,13.011,1,1,"Ammunition (range 30/120), light, loading",7,2,3,2.21178190290782,3,,1
MartialMeleeWeapon,2596,5,,2,5.0,Broken War Pick,0,,2.0,lbs,10,0,0,2.9906,3,1,-,7,2,1,0.0043781725941056,2,15,
MartialMeleeWeapon,2597,10,,2,10.0,Dingy Maul,0,,10.0,lbs,9,0,0,2.0076,2,2,"Heavy, two-handed",1,1,1,0.00288526542977413,2,8,
MartialMeleeWeapon,2598,135,,2,135.0,Nice Psychic Longsword,2,,3.0,lbs,9,1,2,7.0241,3,1,Versatile (1d10),11,3,1,1.15211277868197,2,7,
SimpleMeleeWeapon,2599,2,,1,0.0199999995529652,Rusty Light Hammer,0,,2.0,lbs,10,0,0,1.0,1,1,"Light, thrown (range 20/60)",1,0,1,0.00641162670342426,0,5,
MartialRangeWeapon,2600,1850,,2,1850.0,Magical Psychic Heavy Crossbow,3,,18.0,lbs,9,3,0,8.9947,1,1,"Ammunition (range 100/400), heavy, loading, two-handed",7,2,2,1.57727203725012,3,,2
